IDATE,ACSTATE,TFAT,TINJ,TOTAL_COST_CURRENT,LOSS,RECOV,CAUSE,ACCOUNTY,LAT,LONG
2018,Texas,0.0,0.0,1661.76609247507,1.0,1.0,EQUIPMENT FAILURE,MIDLAND,32.01653,-102.015531
2018,Oklahoma,0.0,0.0,649.840797824116,0.12,0.12,NATURAL FORCE DAMAGE,CASS,46.879569,-96.879739
2018,Texas,0.0,0.0,154708.830462375,12.0,12.0,CORROSION,PAYNE,35.950335,-96.759807
2018,Texas,0.0,0.0,84946.5095194923,0.01,0.01,OTHER OUTSIDE FORCE DAMAGE,WILLIAMS,48.285006,-103.635292
2018,Oklahoma,0.0,0.0,1831992.52656392,250.0,100.0,EXCAVATION DAMAGE,DAKOTA,44.792355,-93.181895
2018,Wyoming,0.0,0.0,6954.99546690843,3.0,2.5,EQUIPMENT FAILURE,MCKENZIE,47.80357,-102.90159
2018,Texas,0.0,0.0,16139.8368087035,0.5,0.5,EQUIPMENT FAILURE,JEFFERSON,30.00104,-93.992639
2018,Texas,0.0,0.0,2123.66273798731,0.7,0.7,INCORRECT OPERATION BY OPERATOR PERSONNEL,WILLIAMS,48.285225,-103.321873
2018,Oklahoma,0.0,0.0,165990.788757933,20.0,20.0,CORROSION,PAYNE,35.957955,-96.724606
2018,Colorado,0.0,0.0,361.022665457842,4.52,0.0,EQUIPMENT FAILURE,BENVILLE,32.17712,-93.03417
2018,Pennsylvania,0.0,0.0,1475.94560290118,0.25,0.25,NATURAL FORCE DAMAGE,MADISON,38.847085,-90.075551
2018,Texas,0.0,0.0,17552.0725294651,0.3,0.3,EQUIPMENT FAILURE,HARRIS,29.747927,-95.129059
2018,Texas,0.0,0.0,19181.9836808704,1.0,1.0,EQUIPMENT FAILURE,HARRIS,29.743681,-95.130119
2018,Texas,0.0,0.0,5946.25566636446,4.0,4.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,REEVES,31.526931,-103.560759
2018,Texas,0.0,0.0,2495.30371713509,2.0,2.0,NATURAL FORCE DAMAGE,BERKS,40.31482,-76.0339
2018,Texas,0.0,0.0,3132.40253853128,0.36,0.36,INCORRECT OPERATION BY OPERATOR PERSONNEL,LIVINGSTON,40.944103,-88.647119
2018,Texas,0.0,0.0,149252.079057117,0.27,0.27,CORROSION,SHELBY,33.287272,-86.831281
2018,Oklahoma,0.0,0.0,485787.851314597,82.0,50.0,EQUIPMENT FAILURE,TULSA,35.979163,-96.008245
2018,Pennsylvania,0.0,0.0,3412.7260199456,23.8,0.0,EQUIPMENT FAILURE,NUECES,27.816006,-97.505322
2018,Texas,0.0,0.0,18176.4293744334,13.35,13.35,EQUIPMENT FAILURE,MASSAC,37.213922,-88.867619
2018,Texas,0.0,0.0,72268.2429737081,1.0,1.0,CORROSION,PAYNE,35.9524,-96.7602
2018,Texas,0.0,0.0,148656.391659112,435.0,435.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,HARRIS,29.71842,-95.18515
2018,Texas,0.0,0.0,1571.51042611061,0.2,0.2,INCORRECT OPERATION BY OPERATOR PERSONNEL,MCKENZIE,47.803227,-102.878937
2018,Texas,0.0,0.0,5341.01178603808,1.0,0.6,EQUIPMENT FAILURE,DUNN,47.4594805,-102.5043916
2018,Texas,0.0,0.0,12356.5316409792,0.2,0.2,EQUIPMENT FAILURE,SALT LAKE COUNTY,40.80547,-111.92975
2018,Texas,0.0,0.0,2951.89120580236,0.23,0.23,NATURAL FORCE DAMAGE,HARRIS,29.72342,-95.22797
2018,Texas,0.0,0.0,1097.93363553944,0.5,0.5,NATURAL FORCE DAMAGE,HARRIS,29.7332,-95.2049
2018,Texas,0.0,0.0,43096.5497733454,1.0,1.0,CORROSION,OKFUSKEE,35.43542,-96.44107
2018,Oklahoma,0.0,0.0,47803.6482320943,0.24,0.24,EQUIPMENT FAILURE,BUTLER,37.802314,-96.871425
2018,Texas,0.0,0.0,1088.3771532185,0.3,0.3,EQUIPMENT FAILURE,MIDLAND,32.015967,-102.015996
2018,Texas,0.0,0.0,3833.21124206709,4.0,4.0,EQUIPMENT FAILURE,WICHITA FALLS,33.91934,-98.43655
2018,Texas,0.0,0.0,1847.58658204896,0.6,0.6,EQUIPMENT FAILURE,MCKENZIE,47.918652,-104.029373
2018,Texas,0.0,0.0,2251.08250226655,2.0,2.0,EQUIPMENT FAILURE,PAYNE,35.9402,-96.7431
2018,Texas,0.0,0.0,35068.0427923844,0.3,0.3,MATERIAL FAILURE OF PIPE OR WELD,SAN BERNARDINO,34.0617989,-117.6257663
2018,Texas,0.0,0.0,4255.82012692657,0.12,0.12,NATURAL FORCE DAMAGE,HOCKLEY,33.40989,-102.44548
2018,Texas,0.0,0.0,293.065457842249,6.0,0.0,EQUIPMENT FAILURE,CARSON,35.571333,-101.124274
2018,Texas,0.0,0.0,5234.82864913871,0.83,0.83,EQUIPMENT FAILURE,SCURRY,32.529014,-100.854392
2018,New Jersey,0.0,0.0,3928.77606527652,3.19,3.0,EQUIPMENT FAILURE,KERN,35.064149,-119.063437
2018,Oklahoma,0.0,0.0,2123.66273798731,0.36,0.0,EQUIPMENT FAILURE,CASS,41.28601,-94.74377
2018,Colorado,0.0,0.0,11687.5778785131,0.48,0.0,EQUIPMENT FAILURE,HARRIS,29.59964622,-95.19416813
2018,Texas,0.0,0.0,12933.1060743427,3.0,3.0,EQUIPMENT FAILURE,GLASSCOCK,31.859541,-101.432002
2018,Pennsylvania,0.0,0.0,43535.0861287398,0.5,0.5,CORROSION,UNION COUNTY,40.602687,-74.239096
2018,Texas,0.0,0.0,74360.0507706256,0.4,0.4,EQUIPMENT FAILURE,ORANGE,30.0395,-94.0277
2018,Texas,0.0,0.0,21555.1767905712,5.0,5.0,EQUIPMENT FAILURE,GREGG,32.48095,-94.83635
2018,Oklahoma,0.0,0.0,625.418676337262,0.67,0.0,EQUIPMENT FAILURE,LOGAN,35.7815,-97.2378
2018,Ohio,0.0,0.0,8599.7722574796,0.5,0.5,INCORRECT OPERATION BY OPERATOR PERSONNEL,LAKE,41.636949,-87.501832
2018,Wyoming,0.0,0.0,22192.2756119674,60.0,45.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,PLATTE,42.22553,-104.694565
2018,Texas,0.0,0.0,11425.3055303717,375.0,0.0,EQUIPMENT FAILURE,MARTIN,32.09156,-101.88329
2018,Oklahoma,0.0,0.0,530.915684496827,1.1,0.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,ANDREWS,32.402173,-102.695152
2018,Oklahoma,0.0,0.0,34223.8868540345,0.6,0.6,EQUIPMENT FAILURE,PAYNE,35.94646,-96.742705
2018,Oklahoma,0.0,0.0,31961.124206709,0.57,0.0,EQUIPMENT FAILURE,OTTAWA,38.96394,-97.90979
2018,Oklahoma,0.0,0.0,314142.810516773,10.0,10.0,EQUIPMENT FAILURE,WILL,41.29905,-87.745911
2018,Illinois,0.0,0.0,24209.7552130553,2.0,2.0,EQUIPMENT FAILURE,ST. JOSEPH,41.75027,-86.11472
2018,Texas,0.0,0.0,316691.205802357,230.0,230.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,KERN,35.1544,-119.3368
2018,Texas,0.0,0.0,43635.9601087942,1.0,1.0,CORROSION,ELLIS,32.1836528,-96.9821944
2017,Montana,0.0,0.0,174987.868099296,40.0,40.0,EQUIPMENT FAILURE,GRIGGS,47.26967,-98.02783
2018,Oklahoma,0.0,0.0,72756.6854034452,4.0,0.13,EQUIPMENT FAILURE,SEBASTIAN,35.309385,-94.394787
2018,Oklahoma,0.0,0.0,1849512.74415231,638.0,128.0,EQUIPMENT FAILURE,CASS,46.879281,-96.876682
2018,Texas,0.0,0.0,2807768.83408885,3381.0,3381.0,EXCAVATION DAMAGE,CANADIAN,35.61258,-97.67867
2018,Texas,0.0,0.0,324.920398912058,0.7,0.7,INCORRECT OPERATION BY OPERATOR PERSONNEL,MULTNOMAH,45.56545,-122.743195
2018,Texas,0.0,0.0,181242.934542158,0.36,0.36,EQUIPMENT FAILURE,JEFFERSON,40.038471,-96.999298
2018,Texas,0.0,0.0,74390.8438803264,1.5,1.5,CORROSION,HARRIS,29.63064,-95.22621
2018,Oklahoma,0.0,0.0,934.411604714415,29.0,0.0,EQUIPMENT FAILURE,RICE,38.372198,-98.072621
2018,Texas,0.0,0.0,1815.73164097915,0.12,0.12,INCORRECT OPERATION BY OPERATOR PERSONNEL,MADISON,38.82746,-90.0882
2018,Kansas,0.0,0.0,8866.29193109701,31.0,0.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,GALVSTON,29.35871,-94.94391
2018,Texas,0.0,0.0,51481.8320942883,1.5,1.5,EQUIPMENT FAILURE,WILLIAMS,48.082527,-103.835038
2017,California,0.0,0.0,23626.8662467581,0.3,0.3,CORROSION,VENTURA,34.3762,-118.790892
2018,Texas,0.0,0.0,41375.3211242067,3.0,3.0,EQUIPMENT FAILURE,CARTER,34.188567,-97.375986
2018,New Jersey,0.0,0.0,4990.60743427017,4.69,4.69,EQUIPMENT FAILURE,KERN,34.860589,-118.880706
2018,Oklahoma,0.0,0.0,14462.1432456936,2.0,2.0,EQUIPMENT FAILURE,HARRIS,29.793839,-95.279702
2018,Oklahoma,0.0,0.0,335751.078875793,39.7,39.7,INCORRECT OPERATION BY OPERATOR PERSONNEL,LAKE,41.607567,-87.438794
2018,Pennsylvania,0.0,0.0,14440.9066183137,0.48,0.48,EQUIPMENT FAILURE,WAYNE,42.254092,-83.277735
2018,Texas,0.0,0.0,3196.1124206709,0.13,0.13,EQUIPMENT FAILURE,MCKENZIE,47.926967,-102.95
2018,Kansas,0.0,0.0,69.0190389845875,1.2,0.0,EQUIPMENT FAILURE,MONTGOMERY,39.18809,-89.463139
2018,Kansas,0.0,0.0,16617.6609247507,2.19,2.19,EQUIPMENT FAILURE,RICE,38.34031,-98.31146
2018,Ohio,0.0,0.0,45277.5514052584,1.5,1.5,MATERIAL FAILURE OF PIPE OR WELD,CLARK,39.326222,-87.901217
2018,Pennsylvania,0.0,0.0,1197225.48685403,132.0,122.0,MATERIAL FAILURE OF PIPE OR WELD,ALLEN,40.711456,-84.129745
2018,Georgia,0.0,0.0,1805802.45584769,156.76,156.76,CORROSION,HARFORD,39.563564,-76.478737
2018,Oklahoma,0.0,0.0,8494.65095194923,0.48,0.48,INCORRECT OPERATION BY OPERATOR PERSONNEL,TERREBONNE,29.66714962,-91.01025244
2018,Texas,0.0,0.0,267790.685766093,24.3,20.1,INCORRECT OPERATION BY OPERATOR PERSONNEL,LOVING,31.954493,-103.727189
2018,Texas,0.0,0.0,125614.650951949,336.7,0.0,EQUIPMENT FAILURE,RIO ARRIBA,36.231147,-107.546656
2018,Texas,0.0,0.0,5123.33635539438,2.0,2.0,EQUIPMENT FAILURE,HOWARD,32.291212,-101.37366
2018,Ohio,0.0,0.0,6557509.51223935,1400.0,1205.0,NATURAL FORCE DAMAGE,POSEY,38.015908,-87.893696
2018,Texas,0.0,0.0,15948.7071622847,0.4,0.4,CORROSION,JEFFERSON,30.05006,-94.07014
2018,Texas,0.0,0.0,10618.3136899365,0.83,0.83,CORROSION,LOS ANGELES,33.862523,-118.223255
2018,Texas,0.0,0.0,16352.2030825023,45.0,30.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,MIDLAND,32.020914,-102.0162
2018,Texas,0.0,0.0,654.088123300091,0.2,0.2,EQUIPMENT FAILURE,LOS ANGELES,33.846217,-118.233236
2018,Texas,0.0,0.0,24904.1929283772,2.0,2.0,EQUIPMENT FAILURE,DOUGLAS,46.685914,-92.062161
2018,Texas,0.0,0.0,63975.3399818677,4.5,4.5,EQUIPMENT FAILURE,HARRIS,29.74630278,-95.12991667
2018,Ohio,0.0,0.0,629581.055303717,40.0,37.3,CORROSION,LICKING,40.032649,-82.470757
2018,Texas,0.0,0.0,902.556663644606,0.71,0.71,EQUIPMENT FAILURE,UPTON,31.141111,-102.188611
2018,Texas,0.0,0.0,141223.572076156,40.0,40.0,EQUIPMENT FAILURE,CREEK,36.01007,-96.56058
2018,Texas,0.0,0.0,6427.26527651859,3.1,2.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,LOVING,31.97784,-103.66366
2018,Texas,0.0,0.0,63.7098821396192,1.0,1.0,EQUIPMENT FAILURE,HARRIS,29.74630278,-95.12991667
2018,Texas,0.0,0.0,3654823.57207616,160.0,83.0,OTHER OUTSIDE FORCE DAMAGE,TWIN FALLS,42.6359249,-114.772749
2018,New Jersey,0.0,0.0,13667.8933816863,58.0,58.0,EQUIPMENT FAILURE,KERN,34.918501,-118.926014
2018,Texas,0.0,0.0,16051.7048050771,1.0,1.0,EQUIPMENT FAILURE,HARRIS,29.7187,-95.1638
2018,Texas,0.0,0.0,367117.577515866,1800.1,0.0,EQUIPMENT FAILURE,BRAZORIA,28.991775,-95.549167
2018,Wyoming,0.0,0.0,1698.93019038985,1.0,1.0,EQUIPMENT FAILURE,FALLON,46.388934,-104.447554
2018,Texas,0.0,0.0,7893.65439709882,260.69,0.0,EQUIPMENT FAILURE,GREG,32.5553,-94.8972
2018,Texas,0.0,0.0,1282823.96083409,136.0,136.0,CORROSION,LA SALLE,28.63859,-99.01086
2018,Texas,0.0,0.0,5925.01903898459,4.5,4.5,EQUIPMENT FAILURE,MIDLAND,31.9965,-102.0321
2018,Oklahoma,0.0,0.0,849.465095194923,3.7,0.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,JOHNSTON,34.1889,-96.4845
2018,Texas,0.0,0.0,118930.422484134,5.1,0.0,MATERIAL FAILURE OF PIPE OR WELD,LEA,32.24267,-103.72251
2018,Texas,0.0,0.0,2653548.44605621,139.0,139.0,CORROSION,FRIO,28.66784,-99.06627
2018,Texas,0.0,0.0,16989.3019038985,0.76,0.76,EQUIPMENT FAILURE,WILLIAMS,48.27234436,-103.35937091
2018,Texas,0.0,0.0,12451.0346328196,0.4,0.4,CORROSION,HUDSPETH,31.72976,-105.22399
2018,Texas,0.0,0.0,6328.51495920218,0.24,0.24,EQUIPMENT FAILURE,HOWARD,32.291212,-101.37366
2018,Texas,0.0,0.0,490454.600181324,2.0,2.0,CORROSION,PAYNE,35.9521,-96.7599
2018,Colorado,0.0,0.0,1168.01450589302,78.0,0.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,HARRIS,29.59964622,-95.19416813
2018,Colorado,0.0,0.0,4393.85820489574,0.36,0.24,EQUIPMENT FAILURE,EDDY,32.52274678,-103.9322122
2018,Texas,0.0,0.0,832595.780235721,4138.0,0.0,NATURAL FORCE DAMAGE,MARSHALL COUNTY,39.91542,-80.67974
2018,Kansas,0.0,0.0,234827.192747054,90.0,0.0,EQUIPMENT FAILURE,HARDIN,30.154927,-94.423409
2018,Georgia,0.0,0.0,154029.258386219,2.43,2.43,CORROSION,EAST FELICIANA,30.90908,-90.87147
2018,Oklahoma,0.0,0.0,135765.758839529,110.0,110.0,EXCAVATION DAMAGE,CRAIG,36.873453,-95.240464
2018,Texas,0.0,0.0,24422.121486854,4.2,4.2,EQUIPMENT FAILURE,VERMILLION,29.896608,-92.069501
2018,Texas,0.0,0.0,1888661.40489574,706.0,706.0,CORROSION,CARTER,34.25315178,-97.11485405
2018,Texas,0.0,0.0,10689.4563916591,0.62,0.0,EQUIPMENT FAILURE,HARRIS,29.7360917,-95.0254333
2018,Texas,0.0,0.0,55878.875793291,75.0,40.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,MIDLAND,32.01913,-102.01311
2018,Texas,0.0,0.0,8537.12420670898,0.6,0.6,EQUIPMENT FAILURE,REEVES,31.167951,-103.548756
2018,Texas,0.0,0.0,4247.32547597462,0.28,0.28,EQUIPMENT FAILURE,MOUNTRAIL,47.963,-102.4635
2018,Texas,0.0,0.0,6036.51133272892,0.5,0.0,EQUIPMENT FAILURE,REEVES,31.24807,-103.3507
2018,Texas,0.0,0.0,0.0,0.0,0.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,HARRIS,29.741758,-95.124244
2018,Georgia,0.0,0.0,276086.77425204,0.07,0.05,MATERIAL FAILURE OF PIPE OR WELD,CUMBERLAND,37.663059,-78.236589
2018,Texas,0.0,0.0,7889.40707162285,1.0,1.0,EQUIPMENT FAILURE,HARRIS,29.7463,-95.1228
2018,Georgia,0.0,0.0,1295.43427017226,0.4,0.4,EQUIPMENT FAILURE,GLOUCESTER,39.817181,-75.200486
2018,Texas,0.0,0.0,17307.8513145966,20.0,18.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,MIDLAND,31.94459,-101.91906
2018,Texas,0.0,0.0,630783.048413418,0.5,0.15,MATERIAL FAILURE OF PIPE OR WELD,HARRIS,29.8167611,-95.1540722
2018,Louisiana,0.0,0.0,77066.6589301904,0.1,0.0,EQUIPMENT FAILURE,PLAQUEMINES PARISH,29.26083333,-89.19916666
2017,Louisiana,0.0,0.0,248741.139681364,2.0,0.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,PLAQUEMINES PARISH,29.24556388,-88.98229444
2018,Oklahoma,0.0,0.0,172.016681776972,1.45,0.0,OTHER OUTSIDE FORCE DAMAGE,LOGAN,35.781502,-97.23781
2018,Texas,0.0,0.0,211304.442429737,0.23,0.23,CORROSION,HARRIS,29.72536,-95.20334
2018,Colorado,0.0,0.0,10.6183136899365,0.22,0.0,EQUIPMENT FAILURE,REAGAN,31.227614,-101.623231
2018,Texas,0.0,0.0,236376.404714415,14.0,12.0,MATERIAL FAILURE OF PIPE OR WELD,BRAZOS,30.83956,-96.392
2018,Texas,0.0,0.0,5081928.11749774,15.0,10.0,CORROSION,OKLAHOMA,35.64222,-97.5532
2018,Colorado,0.0,0.0,54.1533998186764,0.43,0.0,EQUIPMENT FAILURE,BEE COUNTY,28.559011,-97.855643
2018,Pennsylvania,0.0,0.0,196544.986400725,0.14,0.14,MATERIAL FAILURE OF PIPE OR WELD,OAKLAND,42.461843,-83.434841
2018,Texas,0.0,0.0,104059.474161378,2416.0,0.0,OTHER OUTSIDE FORCE DAMAGE,ST. MARY,29.81855797,-91.53681898
2018,Texas,0.0,0.0,115719.444424297,15.0,15.0,MATERIAL FAILURE OF PIPE OR WELD,DIMMIT,28.31291,-99.72928
2018,Oklahoma,0.0,0.0,1328551.7287398,555.0,545.0,MATERIAL FAILURE OF PIPE OR WELD,MONTGOMERY,37.214774,-95.745951
2018,Texas,0.0,0.0,1412.23572076156,2.0,2.0,EQUIPMENT FAILURE,WICHITA,33.9192,-98.4353
2018,Texas,0.0,0.0,221.922756119674,0.4,0.0,EQUIPMENT FAILURE,IBERVILLE,30.24911,-91.17552
2018,Texas,0.0,0.0,72735.4487760653,2.24,2.24,EQUIPMENT FAILURE,LAFOURCHE,29.156902,-90.175944
2018,Georgia,0.0,0.0,183978.212148685,3.69,3.69,EQUIPMENT FAILURE,MADISON,34.093889,-83.233611
2018,Texas,0.0,0.0,70080.8703535812,20.0,20.0,OTHER OUTSIDE FORCE DAMAGE,CARTER,34.231129,-97.50474
2018,Texas,0.0,0.0,4370.49791477788,1.7,0.75,EQUIPMENT FAILURE,GAINES,32.861727,-102.919351
2018,Texas,0.0,0.0,178387.669990934,0.1,0.0,CORROSION,HARRIS,29.66514,-95.03973
2018,Texas,0.0,0.0,45979.4219401632,2.0,0.0,CORROSION,IRION,31.2322,-101.0489
2018,Texas,0.0,0.0,23625.7479601088,107.0,107.0,EQUIPMENT FAILURE,HARRIS,29.72536,-95.20334
2018,Texas,0.0,0.0,692.314052583862,0.5,0.5,EQUIPMENT FAILURE,WILLIAMS,48.1144,-103.76725
2018,Pennsylvania,0.0,0.0,3227.96736174071,0.7,0.7,EQUIPMENT FAILURE,NUECES,27.8189044,-97.5079139
2018,Georgia,0.0,0.0,10427.1840435177,0.18,0.18,EQUIPMENT FAILURE,CHESAPEAKE,36.774278,-76.307731
2018,Oklahoma,0.0,0.0,18213.5934723481,1.79,1.67,EQUIPMENT FAILURE,JOHNSON,38.882726,-94.744176
2018,Oklahoma,0.0,0.0,557.461468721668,0.36,0.36,INCORRECT OPERATION BY OPERATOR PERSONNEL,WELD,40.200501,-104.608058
2018,Texas,0.0,0.0,59250.1903898459,18.0,18.0,EQUIPMENT FAILURE,MOUNTRAIL,48.3348,-102.241702
2018,Texas,0.0,0.0,1454708.97552131,0.1,0.1,INCORRECT OPERATION BY OPERATOR PERSONNEL,LOS ANGELES,33.8424197,-118.2501552
2018,Texas,0.0,0.0,43831.337080689,10.0,10.0,EQUIPMENT FAILURE,GAINES,32.914781,-102.853647
2018,Texas,0.0,0.0,1194.56029011786,1.0,1.0,EQUIPMENT FAILURE,JEFFERSON,30.00138,-93.986591
2018,Texas,0.0,0.0,10726.6204895739,2.8,0.0,EQUIPMENT FAILURE,HOWARD,32.4863,-101.6567
2018,Texas,0.0,0.0,12423.4270172258,1.42,1.42,EQUIPMENT FAILURE,HARRIS,29.524865,-95.107522
2018,Texas,0.0,0.0,7410.52112420671,3.5,3.5,EQUIPMENT FAILURE,HOWARD,32.44099167,-101.46929167
2018,Texas,0.0,0.0,196916.627379873,0.1,0.0,EQUIPMENT FAILURE,COKE,31.7457,-100.2678
2018,Texas,0.0,0.0,1183.94197642792,0.7,0.7,EQUIPMENT FAILURE,JEFFERSON,30.00138,-93.986591
2018,Texas,0.0,0.0,65419.430643699,890.0,890.0,EXCAVATION DAMAGE,MIDLAND COUNTY,31.69896,-101.89204
2018,Texas,0.0,0.0,1669.19891205802,5.0,0.0,EQUIPMENT FAILURE,JEFFERSON,30.013867,-94.053699
2018,Texas,0.0,0.0,99202.6574796011,1.5,1.5,EQUIPMENT FAILURE,LINCOLN,31.53802,-90.45444
2017,Texas,0.0,0.0,74065.7072989997,40.0,40.0,CORROSION,MIDLAND COUNTY,32.00539,-102.04479
2018,Texas,0.0,0.0,2282.93744333636,2.0,2.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,WINKLER,31.767539,-103.172228
2018,Texas,0.0,0.0,26535.1659111514,2.5,2.5,EQUIPMENT FAILURE,HARRIS,29.75738,-94.99958
2018,Georgia,0.0,0.0,431103.535811423,125.0,125.0,EQUIPMENT FAILURE,JEFFERSON,29.8871486,-93.98755605
2018,Oklahoma,0.0,0.0,53.0915684496827,0.02,0.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,TRINITY,31.0525,-95.2443
2018,Texas,0.0,0.0,7061.1786038078,3.0,3.0,EQUIPMENT FAILURE,WINKLER,31.767259,-103.17139
2018,Texas,0.0,0.0,73266.3644605621,2.0,2.0,OTHER,LOS ANGELES,33.78269,-118.24431
2018,Texas,0.0,0.0,4552.0710788758,75.0,75.0,EQUIPMENT FAILURE,WILLIAMS,48.111882,-103.771465
2018,Colorado,0.0,0.0,313.240253853128,0.7,0.0,EQUIPMENT FAILURE,KINNEY,29.34396674,-100.54671314
2018,Oklahoma,0.0,0.0,39287.7606527652,0.24,0.24,CORROSION,CALLAHAN,32.296538,-99.244979
2018,Texas,0.0,0.0,132590.883046238,24.0,18.0,OTHER OUTSIDE FORCE DAMAGE,TULSA,36.0361,-95.9939
2018,Oklahoma,0.0,0.0,584.00725294651,0.12,0.12,EQUIPMENT FAILURE,LARAMIE,41.10586,-104.833856
2018,Texas,0.0,0.0,6021417.39981868,821.0,530.0,MATERIAL FAILURE OF PIPE OR WELD,DELAWARE,39.86509,-75.31148
2018,Pennsylvania,0.0,0.0,18051.1332728921,1.0,1.0,EQUIPMENT FAILURE,LAKE COUNTY,41.64257,-87.466348
2018,Oklahoma,0.0,0.0,369.517316409792,4.8,0.0,EQUIPMENT FAILURE,CUSTER,35.54874,-99.29455
2018,Texas,0.0,0.0,22898.3934723481,1.0,1.0,CORROSION,LEA,32.07935,-103.18034
2018,Texas,0.0,0.0,2144.89936536718,0.29,0.29,EQUIPMENT FAILURE,HOCKLEY,33.78740126,-102.52023619
2018,Texas,0.0,0.0,10439.9260199456,1.85,1.85,EQUIPMENT FAILURE,HOWARD,32.44099167,-101.46929167
2018,Texas,0.0,0.0,42542.2737987307,1.0,0.5,EQUIPMENT FAILURE,MONTAGUE,33.86333,-97.95332
2018,Texas,0.0,0.0,6370.98821396192,0.01,0.0,EQUIPMENT FAILURE,MIDDLESEX,40.59241,-74.21251
2018,Texas,0.0,0.0,47888.5947416138,15.0,15.0,CORROSION,WICHITA,34.0605,-98.568
2018,Texas,0.0,0.0,6156.49827742521,0.11,0.11,EQUIPMENT FAILURE,BLAINE COUNTY,35.843945,-98.243177
2018,Colorado,0.0,0.0,860.08340888486,0.39,0.0,EQUIPMENT FAILURE,WINKLER,31.80026,-103.13523
2018,Oklahoma,0.0,0.0,7018.70534904805,0.14,0.0,EQUIPMENT FAILURE,PARKER,32.808155,-97.660138
2018,Oklahoma,0.0,0.0,7018.70534904805,0.14,0.0,EQUIPMENT FAILURE,PARKER,32.808155,-97.660138
2018,Texas,0.0,0.0,12455.2819582956,0.5,0.0,CORROSION,GREGG,32.4472,-94.736888
2018,Texas,0.0,0.0,128109.954669084,10.0,10.0,EXCAVATION DAMAGE,COKE,31.98165,-100.57514
2018,Texas,0.0,0.0,2760.7615593835,1.5,1.5,EQUIPMENT FAILURE,HARRIS,29.7486,-95.1285
2018,Texas,0.0,0.0,43110.3535811423,27.0,27.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,KARNES,28.9226,-98.1435
2018,Oklahoma,0.0,0.0,4895.04261106074,1.0,1.0,EQUIPMENT FAILURE,HARRIS,29.747394,-95.203336
2018,Oklahoma,0.0,0.0,796.37352674524,0.36,0.36,EQUIPMENT FAILURE,EL PASO,31.816954,-106.208085
2018,Texas,0.0,0.0,14753.0850407978,0.19,0.19,EQUIPMENT FAILURE,CLEARWATER,47.691144,-95.411511
2018,Ohio,0.0,0.0,11165.1568449683,0.2,0.2,INCORRECT OPERATION BY OPERATOR PERSONNEL,CRAWFORD,38.997041,-87.714757
2018,Texas,0.0,0.0,9917.50498640073,1.0,1.0,EQUIPMENT FAILURE,HARDIN,30.18138,-94.429033
2018,Texas,0.0,0.0,82849.3925657299,24.3,24.3,INCORRECT OPERATION BY OPERATOR PERSONNEL,HARRIS,29.72536,-95.20334
2018,Oklahoma,0.0,0.0,152555.436446056,20.0,6.4,MATERIAL FAILURE OF PIPE OR WELD,GREENWOOD,37.792394,-96.041997
2018,Oklahoma,0.0,0.0,100873.980054397,10.0,10.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,TULSA,36.129418,-96.028889
2018,Texas,0.0,0.0,220.86092475068,0.1,0.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,SAN PATRICIO,28.069966,-97.561357
2018,Oklahoma,0.0,0.0,456319.907162285,35.0,35.0,MATERIAL FAILURE OF PIPE OR WELD,HILL,32.054188,-96.89515
2018,Texas,0.0,0.0,10618.3136899365,24.0,24.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,MONTGOMERY,37.060849,-95.576661
2018,Texas,0.0,0.0,4427.83680870354,1.25,1.25,EQUIPMENT FAILURE,HOT SPRINGS,43.795866,-108.175754
2018,Texas,0.0,0.0,54181.0074342702,5.1,0.0,EQUIPMENT FAILURE,BLUE EARTH,44.0143,-94.1749
2018,Texas,0.0,0.0,5468.43155031732,2.0,2.0,EQUIPMENT FAILURE,HARRIS,29.7435,-95.128
2018,Pennsylvania,0.0,0.0,3246873.26926564,245.0,245.0,EXCAVATION DAMAGE,MIAMI-DADE,25.805674,-80.305545
2018,Texas,0.0,0.0,6725.6398912058,49.0,0.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,CRANE,31.44569,-102.47866
2018,Texas,0.0,0.0,35282.5327289211,2.0,2.0,CORROSION,DOUGLAS,46.686986,-92.057713
2018,Texas,0.0,0.0,22404.6418857661,66.0,28.0,EQUIPMENT FAILURE,MIDLAND,31.8796,-102.1258
